Product ID,Product Name,Category,Sub-category,Cost Price,Selling Price
OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,Storage,111.88,189.5
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper,11.93,19.98
OFF-EN-10004206,Multimedia Mailers,Office Supplies,Envelopes,65.95,162.93
OFF-LA-10003388,Avery 5,Office Supplies,Labels,1.61,2.88
TEC-PH-10000193,Jensen SMPS-640 - speaker phone,Technology,Phones,26.46,41.38
FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Furniture,Furnishings,5.41,7.28
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,5.82,13.43
OFF-PA-10002709,Xerox 1956,Office Supplies,Paper,2.25,5.38
FUR-FU-10003424,Nu-Dell Oak Frame,Furniture,Furnishings,6.69,8.54
OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders,39.67,98.39
FUR-FU-10002508,Document Clip Frames,Furniture,Furnishings,5.97,7.51
OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,2.01,3.95
OFF-PA-10003134,Xerox 1937,Office Supplies,Paper,16.3,38.43
FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",Furniture,Furnishings,6.04,8.57
FUR-BO-10003893,Sauder Camden County Collection Library,Furniture,Bookcases,64.97,87.96
TEC-CO-10001943,Canon PC-428 Personal Copier,Technology,Copiers,94.82,159.99
FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,127.21,162.88
OFF-PA-10003228,Xerox 1917,Office Supplies,Paper,24.76,48.91
TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,6.3,11.48
TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,Technology,Accessories,4.06,6.9
TEC-PH-10001305,Panasonic KX TS208W Corded phone,Technology,Phones,23.43,39.19
OFF-PA-10000483,Xerox 19,Office Supplies,Paper,14.37,27.88
TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,Technology,Accessories,2.92,5.19
TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories,4.14,6.99
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper,23.9,43.24
OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes,35.07,60.98
OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies,1.04,1.87
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,0.44,0.74
TEC-AC-10004396,Logitech Keyboard K120,Technology,Accessories,9.63,14.52
OFF-AR-10002467,Dixon Ticonderoga Pencils,Office Supplies,Art,1.53,2.98
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,15.91,20.24
TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,Technology,Machines,4.97,7.95
FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,Furnishings,41.28,51.65
OFF-FA-10000840,OIC Thumb-Tacks,Office Supplies,Fasteners,0.42,0.91
OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art,1.2,2.1
TEC-PH-10004875,PNY Rapid USB Car Charger - Black,Technology,Phones,3.05,4.79
FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs,69.13,96.78
TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors",Technology,Phones,3.4,5.59
OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances,38.66,69.48
OFF-FA-10003485,Staples,Office Supplies,Fasteners,1.15,2.36
OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,6.22,12.2
OFF-PA-10002764,Easy-staple paper,Office Supplies,Paper,4.64,11.34
OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,Paper,2.51,5.28
TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,Technology,Machines,626.79,1160.95
OFF-ST-10000136,Letter Size File,Office Supplies,Storage,21.41,35.73
TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones,29.2,46.79
TEC-PH-10002584,Samsung Galaxy S4,Technology,Phones,277.13,500.79
FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,77.69,100.89
TEC-PH-10000562,Samsung Convoy 3,Technology,Phones,59.02,88.79
FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",Furniture,Furnishings,2.75,3.89
OFF-LA-10004178,Avery 491,Office Supplies,Labels,1.41,3.3
OFF-PA-10003797,Xerox 209,Office Supplies,Paper,3.83,6.48
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,4.35,10.42
OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances,54.4,90.88
OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,Office Supplies,Supplies,4.0,6.84
FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Furniture,Tables,49.95,68.23
TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,Technology,Machines,8.74,13.11
OFF-LA-10000305,Avery 495,Office Supplies,Labels,2.99,6.3
TEC-PH-10002583,iOttie HLCRIO102 Car Mount,Technology,Phones,9.99,15.99
OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,1.33,2.93
OFF-PA-10003063,EcoTones Memo Sheets,Office Supplies,Paper,2.23,4.0
OFF-PA-10003302,Xerox 1906,Office Supplies,Paper,19.82,35.44
TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,11.7,17.59
TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories,20.71,33.78
OFF-BI-10004099,GBC VeloBinder Strips,Office Supplies,Binders,1.05,2.3
OFF-PA-10001215,Xerox 1963,Office Supplies,Paper,2.42,4.22
TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories,223.41,329.99
OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances,153.7,328.14
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,64.08,88.84
OFF-PA-10000859,Unpadded Memo Slips,Office Supplies,Paper,1.93,3.58
OFF-AR-10000614,Barrel Sharpener,Office Supplies,Art,2.1,3.57
OFF-FA-10000089,Acco Glide Clips,Office Supplies,Fasteners,1.58,3.92
FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables,133.91,184.78
FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,77.33,98.23
FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables,93.63,121.59
OFF-PA-10000048,Xerox 20,Office Supplies,Paper,3.07,6.48
TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,70.29,112.49
OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,2.45,5.82
TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones,27.7,48.98
OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,6.98,16.71
TEC-PH-10001468,Panasonic Business Telephones KX-T7736,Technology,Phones,105.52,182.02
OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,16.49,34.99
OFF-ST-10003572,Portfile Personal File Boxes,Office Supplies,Storage,7.22,14.16
OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,30.01,53.08
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,68.96,96.88
FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,15.83,20.28
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,4.87,10.42
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,6.25,10.49
OFF-LA-10003498,Avery 475,Office Supplies,Labels,6.08,14.8
TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black",Technology,Machines,14.64,23.99
FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings,35.87,45.98
TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones,8.07,14.39
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,7.1,16.74
TEC-PH-10003174,RCA ViSYS 25825 Wireless digital phone,Technology,Phones,54.37,103.99
OFF-PA-10001497,Xerox 1914,Office Supplies,Paper,31.02,54.96
OFF-PA-10001952,Xerox 1902,Office Supplies,Paper,10.53,20.56
OFF-SU-10004661,Acme Titanium Bonded Scissors,Office Supplies,Supplies,4.12,8.5
OFF-PA-10001826,Xerox 207,Office Supplies,Paper,2.64,5.83
TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines,100.14,168.76
TEC-MA-10003176,Okidata B400 Printer,Technology,Machines,194.87,343.2
TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories,51.15,95.76
TEC-PH-10002114,Xiaomi Mi3,Technology,Phones,341.32,569.99
OFF-PA-10001593,Xerox 1947,Office Supplies,Paper,3.43,5.98
TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,7.54,13.94
OFF-PA-10001801,Xerox 193,Office Supplies,Paper,3.59,5.98
TEC-PH-10000127,iOttie XL Car Mount,Technology,Phones,9.03,15.99
OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances,135.75,232.58
TEC-AC-10004595,First Data TMFD35 PIN Pad,Technology,Accessories,91.38,142.8
FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,Furniture,Furnishings,24.05,31.91
FUR-FU-10003489,Contemporary Borderless Frame,Furniture,Furnishings,4.26,6.03
TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines,453.09,844.99
TEC-PH-10004006,Panasonic KX - TS880B Telephone,Technology,Phones,27.04,41.22
OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,4.04,7.95
OFF-PA-10000300,Xerox 1936,Office Supplies,Paper,8.62,15.98
OFF-BI-10004308,Avery Legal 4-Ring Binder,Office Supplies,Binders,8.5,16.78
TEC-PH-10004080,Avaya 5410 Digital phone,Technology,Phones,25.25,47.59
OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Office Supplies,Paper,4.61,8.01
OFF-ST-10004946,Desktop 3-Pocket Hot File,Office Supplies,Storage,28.94,48.69
OFF-PA-10002109,Wirebound Voice Message Log Book,Office Supplies,Paper,2.01,3.81
TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,Technology,Machines,22.62,39.99
FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",Furniture,Furnishings,26.14,33.98
FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings,10.76,15.29
TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines,20.25,33.56
OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,Paper,4.4,7.35
OFF-LA-10002368,Avery 479,Office Supplies,Labels,1.51,2.61
TEC-MA-10003230,Okidata C610n Printer,Technology,Machines,307.13,454.3
OFF-PA-10000295,Xerox 229,Office Supplies,Paper,2.88,5.18
OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Office Supplies,Supplies,6.3,15.73
FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,Furnishings,1.97,2.76
FUR-FU-10001057,Tensor Track Tree Floor Lamp,Furniture,Furnishings,14.32,17.99
FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,Chairs,177.96,251.54
OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances,6.48,11.18
TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,Technology,Phones,11.37,17.99
FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,73.76,105.34
TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Technology,Accessories,73.72,119.93
TEC-PH-10004094,Motorola L703CM,Technology,Phones,71.88,124.79
TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,Technology,Machines,161.98,239.99
OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,Office Supplies,Appliances,0.82,1.74
OFF-PA-10001837,Xerox 1976,Office Supplies,Paper,2.46,5.18
OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Office Supplies,Art,3.45,5.98
OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Binders,1.68,2.94
OFF-PA-10001243,Xerox 1983,Office Supplies,Paper,3.54,5.98
FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furniture,Furnishings,77.64,105.95
TEC-MA-10000904,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Technology,Machines,71.29,114.0
OFF-LA-10002473,Avery 484,Office Supplies,Labels,1.01,2.3
FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings,33.12,44.41
TEC-MA-10001856,Okidata C610n Printer,Technology,Machines,212.98,324.5
OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage,44.4,78.8
OFF-AR-10004707,Staples in misc. colors,Office Supplies,Art,1.3,2.48
TEC-MA-10004086,Plantronics Single Ear Headset,Technology,Machines,3.81,5.99
TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,61.31,117.29
FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,9.74,12.99
TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories,11.36,20.0
OFF-AP-10000027,Hoover Commercial SteamVac,Office Supplies,Appliances,8.01,13.58
OFF-PA-10002558,Xerox 1938,Office Supplies,Paper,20.37,38.32
TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,Technology,Accessories,10.7,19.99
OFF-PA-10001846,Xerox 1899,Office Supplies,Paper,2.02,4.62
TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,Machines,449.33,680.9
FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Furniture,Bookcases,23.6,30.29
FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings,13.43,18.7
TEC-MA-10000984,Okidata MB760 Printer,Technology,Machines,607.06,1119.2
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,Art,15.74,32.89
FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings,9.81,13.34
OFF-FA-10000254,Sterling Rubber Bands by Alliance,Office Supplies,Fasteners,2.05,4.24
OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,Office Supplies,Appliances,14.6,24.59
TEC-AC-10002370,Maxell CD-R Discs,Technology,Accessories,0.92,1.58
OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Art,2.15,3.85
OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies,2.92,6.84
TEC-MA-10004552,Star Micronics TSP100 TSP143LAN Receipt Printer,Technology,Machines,148.36,258.95
OFF-PA-10000312,Xerox 1955,Office Supplies,Paper,10.01,18.27
OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,Paper,13.98,23.31
OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Office Supplies,Paper,2.76,6.62
TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,Technology,Machines,34.03,51.0
TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Technology,Machines,59.73,90.0
TEC-PH-10004241,Nokia Lumia 1020,Technology,Phones,209.3,359.99
OFF-SU-10003936,Acme Serrated Blade Letter Opener,Office Supplies,Supplies,1.2,2.86
TEC-MA-10003337,Okidata B401 Printer,Technology,Machines,39.87,60.0
OFF-PA-10000210,Xerox Blank Computer Paper,Office Supplies,Paper,10.71,19.98
OFF-AR-10003477,4009 Highlighters,Office Supplies,Art,0.59,1.34
FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,Chairs,157.09,207.18
OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Office Supplies,Labels,1.6,2.95
FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Chairs,60.96,77.33
OFF-EN-10001535,Grip Seal Envelopes,Office Supplies,Envelopes,1.52,3.54
TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,Technology,Machines,61.04,91.47
TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,5.47,9.06
TEC-PH-10002817,RCA ViSYS 25425RE1 Corded phone,Technology,Phones,67.23,107.99
TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,Technology,Machines,43.98,74.98
OFF-AP-10003099,"Eureka Hand Vacuum, Bagless",Office Supplies,Appliances,26.29,49.43
TEC-PH-10002645,LG G2,Technology,Phones,187.74,299.99
OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Office Supplies,Storage,5.99,12.25
